sampleID	strahler order	Longitude-DD	Latitude-DD	stratum	design weight	weight category	station	state	status	comment	set	Basin	SubBasin	BayShed	BayPanel	EcoRegion	BioRegion	Year	Panel	BioPanel	Order	BasinSize	StreamSizeCat	StreamSizeCatPhase	IR2008	IR2010	IR2012	IR2014	IR2016
2-LCF006.64	2	-79.43109745	38.01459553	1	947.6292	2	694	VA	PD	Permission Denied	2																		
5AMHN039.59	5	-77.419596	36.654352	1	140.3895	5	695	VA	PD	Permission Denied	2																		
2-RND004.85	2	-78.309384	37.617173	1	947.6292	2	696	VA	PD	Permission Denied	2																		
5AMDT004.34	3	-78.216241	37.042199	1	541.5024	3	697	VA	PD	Permission Denied	2																		
9-RIC021.56	4	-80.668508	36.821767	1	315.8764	4	698	VA	PD	Permission Denied	2																		
2-BON002.08	2	-80.088782	37.445123	1	947.6292	2	699	VA	PD	Permission Denied	2																		
4ABAN041.58	5	-79.200697	36.900768	1	140.3895	5	700	VA	PD	Permission Denied	2																		
5ARYK004.42	3	-78.26971755	36.92612095	1	541.5024	3	701	VA	PD	Permission Denied	2																		
2-FLA027.44	3	-78.18093761	37.26834098	1	541.5024	3	702	VA	PD	Permission Denied	2																		
2-SLT042.67	2	-78.67232276	37.47493148	1	947.6292	2	703	VA	PD	Permission Denied	2																		
4ASNA013.31	4	-79.16717292	36.76898541	1	315.8764	4	704	VA	PD	Permission Denied	2																		
VARS11-069	1	-76.7676	37.101	1	3790.5166	1	705	VA	PD	Permission Denied	2																		
2-TMC002.32	2	-79.3346	37.5461	1	947.6292	2	706	VA	PD	Permission Denied	2																		
4AECR017.29	2	-79.349	37.3896	1	947.6292	2	707	VA	PD	Permission Denied	2																		
9-SPK003.27	1	-80.4437	36.9042	1	3790.5166	1	708	VA	PD	Permission Denied	2																		
8-CON004.49	1	-77.8658	38.0636	1	3790.5166	1	709	VA	PD	Permission Denied	2																		
VARS11-079	1	-76.7599	38.013	1	3790.5166	1	710	VA	PD	Permission Denied	2																		
6BGUE033.26	1	-82.6728	37.0424	1	3790.5166	1	711	VA	PD	Permission Denied	2																		
2BXSC001.35	2	-78.3636	37.8385	1	947.6292	2	712	VA	PD	Permission Denied	2																		
VARS11-135	1	-76.4335	37.804	1	3790.5166	1	713	VA	PD	Permission Denied	2																		
4AXVW000.07	1	-78.4432	36.7795	1	3790.5166	1	714	VA	PD	Permission Denied	2																		
PRO2016A	1	-77.746	36.6593	1	3790.5166	1	715	VA	PD	Permission Denied	2																		
4AMWW004.63	2	-79.5929	37.1815	1	947.6292	2	716	VA	PD	Permission Denied	2																		
2BGLL000.63	2	-78.4515	37.4034	1	947.6292	2	717	VA	PD	Permission Denied	2																		
2DDPC017.88	3	-77.9959	37.2024	1	541.5024	3	718	VA	PD	Permission Denied	2																		
1BMDL022.09	3	-78.9793	38.211	1	541.5024	3	719	VA	OT	Boatable Bugs Only	2																		
4ACNT016.58	3	-79.8561	36.879	1	541.5024	3	720	VA	OT	N-PD	2																		
9-BMC001.94	3	-80.9215	36.9852	1	541.5024	3	721	VA	OT	N-PD	2																		
4ABAN057.85	4	-79.3356	36.8046	1	315.8764	4	722	VA	OT	Boatable Bugs Only	2																		
2-JKS028.69	5	-79.9527	37.9393	1	140.3895	5	723	VA	OT	Boatable Bugs Only	2																		
2-JMS196.16	5	-78.5686	37.7588	1	140.3895	5	724	VA	NT	Boatable 2005	3																		
4ADAN042.01	5	-79.212	36.552	1	140.3895	5	725	VA	NT	Boatable 2005	3																		
6BCLN256.31	5	-82.2924	36.8971	1	140.3895	5	726	VA	NT	Boatable 2005	3																		
9-NEW070.80	5	-80.517	37.1945	1	140.3895	5	727	VA	NT	Boatable 2005	3																		
9-NEW107.50	5	-80.7462	36.9366	1	140.3895	5	728	VA	NT	Boatable 2005	3																		
1BSSF034.55	5	-78.3884	38.7744	1	140.3895	5	729	VA	NT	Boatable 2005	3																		
1BSSF081.36	5	-78.6334	38.4469	1	140.3895	5	730	VA	NT	Boatable 2005	3																		
8-MPN045.51	5	-77.1222	37.8312	1	140.3895	5	731	VA	NT	Boatable 2005	3																		
8-MPN075.84	5	-77.3073	37.9232	1	140.3895	5	732	VA	NT	Boatable 2005	3																		
8-PMK070.45	5	-77.2637	37.7201	1	140.3895	5	733	VA	NT	Boatable 2005	3																		
4ASRE006.91	5	-79.7582	36.5481	1	140.3895	5	734	VA	NT	Fall Boat Only	3																		
6BCLN250.67	5	-82.3285	36.8909	1	140.3895	5	735	VA	NT	Boatable 2005 frame	3																		
4AROA076.57	5	-78.7594	37.0034	1	140.3895	5	736	VA	NT	Boatable 2005 frame	3																		
2-JMS346.34	5	-79.7759	37.7831	1	140.3895	5	737	VA	NT	Boatable 2005 frame	3																		
2-JMS297.28	5	-79.5822	37.5791	1	140.3895	5	738	VA	NT	Boatable 2005 frame	3																		
2BJMS136.77	5	-77.8491	37.6439	1	140.3895	5	739	VA	NT	Boatable 2005 frame	3																		
1BNTH015.45	5	-78.9334	38.3453	1	140.3895	5	740	VA	NT	Boatable 2005 frame	3																		
3-XEX000.81	1	-77.056295	38.086035	1	3790.5166	1	741	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AXNE000.48	1	-79.37707528	37.39042531	1	3790.5166	1	742	VA	NT	Withheld Judgement (dry)	3																		
8-XIU000.15	1	-77.16911393	38.01740193	1	3790.5166	1	743	VA	NT		3																		
4AXME001.19	1	-79.226456	36.556897	1	3790.5166	1	744	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-RRS010.30	4	-78.532709	38.131962	1	315.8764	4	745	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2CXAF000.46	1	-76.96381395	37.35046177	1	3790.5166	1	746	VA	NT	Withheld Judgement (swamp)	3																		
5AGHB002.52	1	-76.81634552	37.10364218	1	3790.5166	1	747	VA	NT	Withheld Judgement (swamp)	3																		
2-HOI004.08	1	-77.818104	37.269011	1	3790.5166	1	748	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAW05547-286	1	-76.51994265	36.95814221	1	3790.5166	1	749	VA	NT		3																		
VAW05547-250	1	-75.70896001	37.51018381	1	3790.5166	1	750	VA	NT		3																		
6BBUY002.54	1	-82.94254833	36.86242187	1	3790.5166	1	751	VA	NT		3																		
1AXLT000.22	1	-77.58351927	38.97671984	1	3790.5166	1	752	VA	NT		3																		
3-XHI001.86	1	-77.81853833	38.63077005	1	3790.5166	1	753	VA	NT		3																		
3-XHR001.15	1	-77.76219163	38.37269953	1	3790.5166	1	754	VA	NT		3																		
6CXCH001.34	1	-82.191314	36.768578	1	3790.5166	1	755	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6CNFH047.64	4	-82.225835	36.73506	1	315.8764	4	756	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ABMS000.80	2	-76.81264208	36.84449202	1	947.6292	2	757	VA	NT	Withheld Judgement (swamp)	3																		
3-XHQ000.35	1	-77.99362128	38.37890016	1	3790.5166	1	758	VA	NT	dry	3																		
VAEQ99-195	1	-77.726316	37.02091	1	3790.5166	1	759	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
3-GMS000.12	1	-76.838419	38.050568	1	3790.5166	1	760	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AROA134.35	6	-79.343757	37.126319	1	140.3895	5	761	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4ASRE009.53	6	-79.735739	36.577856	1	140.3895	5	762	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAW05547-302	4	-76.85602733	37.52483127	1	315.8764	4	763	VA	NT		3																		
6CNFH083.94	4	-81.763989	36.894137	1	315.8764	4	764	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ACNY001.08	2	-77.46756254	36.57819397	1	947.6292	2	765	VA	NT	Withheld Judgement (swamp)	3																		
VAEQ99-143	1	-76.784752	37.533684	1	3790.5166	1	766	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
9-XDM002.81	1	-80.253262	36.931442	1	3790.5166	1	767	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
1BNFS000.57	5	-78.19718	38.948484	1	140.3895	5	768	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
7-DRN027.96	3	-76.830475	37.795236	1	541.5024	3	769	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-196	1	-79.819318	37.482859	1	3790.5166	1	770	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-208	1	-78.545505	38.282586	1	3790.5166	1	771	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-155	3	-77.90156	36.782826	1	541.5024	3	772	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-NTR001.15	2	-77.496784	37.669293	1	947.6292	2	773	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-057	2	-81.023147	36.932974	1	947.6292	2	774	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-049	1	-77.047157	37.301284	1	3790.5166	1	775	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-010	1	-77.071696	36.624696	1	3790.5166	1	776	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-149	1	-78.689502	37.12408	1	3790.5166	1	777	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BPOW145.95	6	-83.06682185	36.67416589	1	140.3895	5	778	VA	NT	Large River	3																		
1BSSF066.98	5	-78.5839309	38.54271087	1	140.3895	5	779	VA	NT	Large River	3																		
2-MRY010.96	5	-79.37931759	37.74993566	1	140.3895	5	780	VA	NT	Large River	3																		
4ABAN034.15	5	-79.13750149	36.9241158	1	140.3895	5	781	VA	NT	Large River	3																		
4ASRE032.38	5	-79.92372542	36.69288727	1	140.3895	5	782	VA	NT	Large River	3																		
5ANTW029.65	6	-77.09381403	36.7363442	1	140.3895	5	783	VA	NT	Large River	3																		
VAW05547-310	6	-77.36486603	37.29058519	1	140.3895	5	784	VA	NT		3																		
2-JMS299.59	6	-79.60863057	37.56981487	1	140.3895	5	785	VA	NT	Large River	3																		
VAW05547-274	3	-76.68660675	37.92938238	1	541.5024	3	786	VA	NT		3																		
6BCLN273.19	6	-82.13814319	36.95335839	1	140.3895	5	787	VA	NT	Large River	3																		
2-RKF001.91	4	-78.67053661	37.72536748	1	315.8764	4	788	VA	NT		3																		
9-NEW063.06	6	-80.60666775	37.20528105	1	140.3895	5	789	VA	NT	Large River	3																		
2DAPP015.51	6	-77.46173521	37.2242191	1	140.3895	5	790	VA	NT	Large River	3																		
3-RPP100.22	7	-77.34820834	38.25265694	1	140.3895	5	791	VA	NT	Large River/Tidal	3																		
VAW05547-246	7	-77.06254342	38.16244348	1	140.3895	5	792	VA	NT	Large River	3																		
2BJMS113.47	7	-77.48698468	37.5349886	1	140.3895	5	793	VA	NT	Large River	3																		
2BJMS136.77	7	-77.84913549	37.64391632	1	140.3895	5	794	VA	NT	Large River	3																		
2BJMS264.58	7	-79.17947922	37.4560551	1	140.3895	5	795	VA	NT	Large River	3																		
6BCLN250.67	6	-82.32845909	36.89092052	1	140.3895	5	796	VA	NT	Large River	3																		
4AXVM000.35	2	-78.53652207	36.88208519	1	947.6292	2	797	VA	NT		3																		
5BXAT000.30	2	-76.09382806	36.5746108	1	947.6292	2	798	VA	NT	Withheld Judgement (swamp)	3																		
8-BRS001.15	2	-76.92243615	37.67350079	1	947.6292	2	799	VA	NT	Withheld Judgement (swamp)	3																		
8-XJB000.47	2	-77.13154212	37.83180912	1	947.6292	2	800	VA	NT	Withheld Judgement (beaver swamp)	3																		
2DHAW000.81	2	-78.01654785	37.41390335	1	947.6292	2	801	VA	NT	Withheld Judgement (swamp)	3																		
2DRCE001.21	2	-78.40262752	37.19074441	1	947.6292	2	802	VA	NT	Withheld Judgement (dam)	3																		
4ASSC012.62	2	-79.22481157	36.97931583	1	947.6292	2	803	VA	NT	Withheld Judgement (beaver swamp)	3																		
VAW05547-234	2	-76.43311925	37.45495157	1	947.6292	2	804	VA	NT		3																		
5ABLW022.89	5	-76.91663368	36.73262069	1	140.3895	5	805	VA	NT	Large River	3																		
VAW05547-258	2	-77.00861668	37.59714175	1	947.6292	2	806	VA	NT		3																		
5ABLW004.09	5	-76.91501251	36.57649166	1	140.3895	5	807	VA	NT	Large River	3																		
5ARDC001.51	3	-77.69107872	36.72600528	1	541.5024	3	808	VA	NT	Withheld Judgement (swamp)	3																		
2-HEP001.27	2	-77.74202	37.426712	1	947.6292	2	809	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5AASM018.61	4	-77.14609721	36.96992942	1	315.8764	4	810	VA	NT	Withheld Judgement (swamp)	3																		
6CNFH020.93	4	-82.458558	36.63848	1	315.8764	4	811	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAW05547-346	4	-76.84187984	37.98046331	1	315.8764	4	812	VA	NT		3																		
2-JKS038.61	4	-79.98246584	37.89556505	1	315.8764	4	813	VA	NT	Large River	3																		
6CNFH086.23	4	-81.73261092	36.90464236	1	315.8764	4	814	VA	NT	Large River	3																		
VAW05547-241	2	-77.32290658	36.59650542	1	947.6292	2	815	VA	NT		3																		
6CXED001.00	1	-82.21231624	36.81051707	1	3790.5166	1	816	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
3-XFK001.00	2	-77.012576	37.963895	1	947.6292	2	817	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-XZH002.69	4	-77.70294883	37.57887955	1	315.8764	4	818	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4APOB005.98	3	-78.0347338	36.60083783	1	541.5024	3	819	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-SFT004.80	4	-77.41106204	37.28225866	1	315.8764	4	820	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAW05547-058	1	-75.95799686	37.36127936	1	3790.5166	1	821	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-UNN003.77	1	-79.49409178	37.78725943	1	3790.5166	1	822	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
1AXLB001.49	1	-77.49889083	38.44479381	1	3790.5166	1	823	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
EPA4	5	-77.11728552	37.63558518	1	140.3895	5	824	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2AXQT000.66	1	-80.07296516	37.76676376	1	3790.5166	1	825	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
3-XHB000.65	1	-76.75612595	37.8208338	1	3790.5166	1	826	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-BNH003.00	2	-77.89994658	37.56358927	1	947.6292	2	827	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BXEV000.64	1	-83.63864724	36.61310629	1	3790.5166	1	828	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAW05547-042	1	-76.57967445	36.94638165	1	3790.5166	1	829	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ABLW030.84	5	-76.86559207	36.79036857	1	140.3895	5	830	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-XYC000.31	1	-77.54886449	37.68932503	1	3790.5166	1	831	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AXNB000.60	1	-80.14343646	37.3282134	1	3790.5166	1	832	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-340	5	-77.536091	39.040208	1	140.3895	5	833	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5AXGH000.04	1	-77.40072941	36.82788208	1	3790.5166	1	834	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4APGG053.90	4	-79.85770462	36.98320612	1	315.8764	4	835	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AROA124.02	7	-79.23889303	37.11190438	1	140.3895	5	836	VA	NT	Large River	3																		
5ABTR007.93	3	-77.76572406	37.08172364	1	541.5024	3	837	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
EPA1	3	-77.09493536	37.27653424	1	541.5024	3	838	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
7-DRN021.13	3	-76.75602124	37.74275053	1	541.5024	3	839	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-XUJ003.18	1	-80.1809872	37.34784865	1	3790.5166	1	840	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-XZS000.38	1	-77.28189354	37.5056063	1	3790.5166	1	841	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ATRE028.49	4	-77.47552695	36.71925543	1	315.8764	4	842	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-XZF000.85	1	-78.51924633	37.52745702	1	3790.5166	1	843	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5AXHP000.88	1	-77.20810023	37.12119587	1	3790.5166	1	844	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-TAL003.16	1	-80.200817	37.534991	1	3790.5166	1	845	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AROA136.70	6	-79.38254703	37.11953451	1	140.3895	5	846	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
EPA3	1	-78.10277974	39.0534498	1	3790.5166	1	847	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
EPA5	5	-76.86499799	37.02137519	1	140.3895	5	848	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ARAN002.62	1	-77.6866871	36.93947092	1	3790.5166	1	849	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ABKR004.83	3	-77.21890238	37.14482349	1	541.5024	3	850	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AXUZ000.03	4	-79.36339591	36.78232442	1	315.8764	4	851	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
EPA2	1	-76.93945465	38.06986787	1	3790.5166	1	852	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
4AXVJ000.78	1	-79.34453244	36.90641291	1	3790.5166	1	853	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-APP061.07	5	-77.867681	37.456664	1	140.3895	5	854	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ARHS000.39	3	-76.922165	36.846515	1	541.5024	3	855	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
8-LOC001.31	3	-77.716412	37.903403	1	541.5024	3	856	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-MCR002.38	2	-76.870264	37.388454	1	947.6292	2	857	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6CNFH033.45	4	-82.357943	36.68682	1	315.8764	4	858	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-347	2	-82.115245	36.855502	1	947.6292	2	859	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-325	2	-78.56428	36.715642	1	947.6292	2	860	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-301	5	-78.890657	36.772422	1	140.3895	5	861	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
9-BST028.72	3	-81.279574	37.265093	1	541.5024	3	862	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BCLN290.74	5	-81.997051	36.971388	1	140.3895	5	863	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
1ACER002.20	5	-77.498197	38.68129	1	140.3895	5	864	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BPOW141.45	5	-83.107686	36.667289	1	140.3895	5	865	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BPOW133.00	5	-83.17163	36.634306	1	140.3895	5	866	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-JKS044.14	3	-79.950265	37.949006	1	541.5024	3	867	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-RVN022.61	5	-78.29453	37.913365	1	140.3895	5	868	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-SWE001.50	1	-77.274631	37.434733	1	3790.5166	1	869	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-RVN032.46	5	-78.395074	37.995025	1	140.3895	5	870	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-TOT000.08	4	-78.501098	37.783588	1	315.8764	4	871	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-297	1	-82.651708	36.849861	1	3790.5166	1	872	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5ABLW064.97	4	-76.963999	37.031676	1	315.8764	4	873	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-614	3	-77.188265	37.891471	1	541.5024	3	874	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
1APAR001.78	2	-78.211588	39.248274	1	947.6292	2	875	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5AXFN002.85	1	-77.194172	37.201837	1	3790.5166	1	876	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BPOW123.64	5	-83.25524	36.618933	1	140.3895	5	877	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
1BNFS024.21	4	-78.397573	38.927684	1	315.8764	4	878	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-589	5	-77.132173	37.662076	1	140.3895	5	879	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-587	3	-77.283184	38.609947	1	541.5024	3	880	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BCLN320.91	4	-81.785022	37.089163	1	315.8764	4	881	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-BLG011.41	3	-77.95911	37.802169	1	541.5024	3	882	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-XUF000.55	1	-79.848569	37.799824	1	3790.5166	1	883	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6BPOW170.76	4	-82.875262	36.811903	1	315.8764	4	884	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-578	1	-76.693741	37.932896	1	3790.5166	1	885	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-CHK057.85	5	-77.314003	37.566671	1	140.3895	5	886	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
6AMCR008.05	4	-82.363699	37.162708	1	315.8764	4	887	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-474	2	-76.96549	37.535083	1	947.6292	2	888	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
VAEQ99-488	1	-77.408051	38.336308	1	3790.5166	1	889	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
5AXEX001.12	1	-77.422164	37.078013	1	3790.5166	1	890	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
2-GRS000.75	1	-76.547745	36.905658	1	3790.5166	1	891	VA	NT	"No Tool,Large,Dry,Tidal, Lake"	3																		
1AGOO000.50	5	-77.4863	39.1005	1	140.3895	5	892	VA	NT	Boatable	3																		
2DAPP055.68	5	-77.8716	37.404	1	140.3895	5	893	VA	NT	Boatable	3																		
1BSSF040.97	5	-78.4369	38.7406	1	140.3895	5	894	VA	NT	Boatable	3																		
4AROC006.93	4	-78.6629	36.9497	1	315.8764	4	895	VA	NT	Boatable (low fish count)	3																		
8-MPN103.42	5	-77.4326	38.112	1	140.3895	5	896	VA	NT	Boatable (no fish or chem)	3																		
5ASNY003.19	3	-78.0479	36.8117	1	541.5024	3	897	VA	NT	Boatable (not many fish)	3																		
5ABLW025.39	5	-76.8993	36.7534	1	140.3895	5	898	VA	NT	Boatable (some chem missing)	3																		
2-JKS028.69b	5	-79.9894	37.8227	1	140.3895	5	899	VA	NT	Boatable Annual	3																		
4ASRE006.91	5	-79.7582	36.5481	1	140.3895	5	900	VA	NT	Boatable Annual	3																		
8-MPN075.84	5	-77.3073	37.9232	1	140.3895	5	901	VA	NT	Boatable Annual	3																		
1BNTH015.66	5	-78.9334	38.3453	1	140.3895	5	902	VA	NT	Boatable Annual	3																		
5ANTW066.95	5	-77.323	36.9882	1	140.3895	5	903	VA	NT	Boatable Annual	3																		
2CCHK038.53 	4	-77.097	37.4416	1	315.8764	4	904	VA	NT	NT - Too Deep	3																		
6CBAT002.14	1	-81.9454	36.8617	1	3790.5166	1	905	VA	NT	NT-Dry	3																		
6BSEL001.81	1	-82.4549	36.897	1	3790.5166	1	906	VA	NT	NT-Dry	3																		
VARS11-022	1	-77.7681	37.1687	1	3790.5166	1	907	VA	NT	NT-Dry	3																		
VARS11-029	1	-77.0052	38.1406	1	3790.5166	1	908	VA	NT	NT-Dry	3																		
VARS11-072	1	-77.4283	36.9372	1	3790.5166	1	909	VA	NT	NT-Dry	3																		
6ASTL006.28	1	-82.5071	36.945	1	3790.5166	1	910	VA	NT	NT-Dry	3																		
9-GRP001.29	1	-81.211	36.978	1	3790.5166	1	911	VA	NT	NT-Dry	3																		
1BPNE001.60	3	-79.1292	37.9987	1	541.5024	3	912	VA	NT	NT-Dry	3																		
VARS11-093	5	-76.857	37.6144	1	140.3895	5	913	VA	NT	NT-Dry	3																		
3-HNT001.55	2	-77.6475	38.3459	1	947.6292	2	914	VA	NT	NT-Lake	3																		
4AWOL000.76 	2	-78.8226	36.7221	1	947.6292	2	915	VA	NT	NT-Lake	3																		
VARS11-245	2	-76.639	36.7142	1	947.6292	2	916	VA	NT	NT-Lake	3																		
VARS11-086	4	-77.4823	37.4605	1	315.8764	4	917	VA	NT	NT-Lake	3																		
4AROA195.60	5	-79.8316	37.2178	1	140.3895	5	918	VA	NT	NT-Lake	3																		
4AFLT003.30	3	-78.1675	36.6403	1	541.5024	3	919	VA	NT	NT-Swamp	3																		
VARS11-083	2	-76.5548	36.7598	1	947.6292	2	920	VA	NT	NT-Tidal	3																		
VARS11-075	4	-76.9869	38.2042	1	315.8764	4	921	VA	NT	NT-Tidal	3																		
VARS11-095	4	-76.0493	36.6187	1	315.8764	4	922	VA	NT	NT-Tidal	3																		
VARS11-258	5	-77.1821	37.6743	1	140.3895	5	923	VA	NT	NT-Tidal	3																		
6BSIM000.22	1	-83.2242	36.6475	1	3790.5166	1	924	VA	NT	Spring/Beaver Stream	3																		
8-XJF000.27	1	-77.72	38.0688	1	3790.5166	1	925	VA	NT	Swamp	3																		
2-XSP000.97	1	-79.6771	37.8307	1	3790.5166	1	926	VA	NT	Dry	3																		
4ASIT001.46	1	-80.319	37.3071	1	3790.5166	1	927	VA	NT	Dry	3																		
2-XRC000.48	1	-80.143	37.6305	1	3790.5166	1	928	VA	NT	N-Dry	3																		
9-ISB001.03	1	-80.585	37.3995	1	3790.5166	1	929	VA	NT	N-Dry	3																		
2BXAN000.79	1	-78.7561	37.4276	1	3790.5166	1	930	VA	NT	N-Dry	3																		
1BSTL002.14	1	-78.844	38.0688	1	3790.5166	1	931	VA	NT	N-Dry	3																		
VARS11-144	1	-77.0996	37.2894	1	3790.5166	1	932	VA	NT	N-Lake	3																		
2BXAR000.75	1	-79.0467	37.4999	1	3790.5166	1	933	VA	NT	NT-Dry	3																		
VARS11-261	2	-76.912	36.7104	1	947.6292	2	934	VA	NT	N-PD	3																		
VARS11-121	2	-75.6932	37.6235	1	947.6292	2	935	VA	NT	N-Tidal	3																		
