DataSource,StationID,Year,StationID_Trend,LongitudeDD,LatitudeDD,stratum,designweight,weightcategory,station,state,status,comment,set,Basin,SubBasin,BayShed,BayPanel,EcoRegion,BioRegion,Panel,BioPanel,Order,BasinSize,StreamSizeCat,StreamSizeCatPhase,AREA_SQ_MILES,IR2008,IR2010,IR2012,IR2014,IR2016,IR2018,IR2020,DO,pH,SpCond,TN,TP,TDS,NH4,NO3,TKN,Ortho-P,Turb,TSS,Na,K,Cl,Sf,70331VFine,SSCCOARSE,SSCFINE,SSCTOTAL,LRBS,Slope,FN_PCT,SA_PCT,SA_FN_PCT,LSUB_DMM,BL_CB_GR_Embed_PCT,Embed_PCT,TotHab,TotTaxa,EPTTax,VEphem,VPTHydropsychidae,VScrap,VChiro,V2Dom,HBI,VHapto,EPTInd,VSCIVCPMI,MetalCCU,ARSENICppm,BERYLLIUMppm,CADMIUMppm,CHROMIUMppm,COPPERppm,LEADppm,MANGppm,NICKELppm,SILVERppm,ZINCppm,ANTIMONYppm,ALUMINUMppm,SELENIUMppm,IRONppm,MERCURYppm,THALLIUMppm,CALCIUM,MAGNESIUM,ARSENIC,BARIUM,BERYLLIUM,CADMIUM,CHROMIUM,COPPER,IRON,LEAD,MANGANESE,THALLIUM,NICKEL,SILVER,ZINC,ANTIMONY,ALUMINUM,SELENIUM,HARDNESS,MERCURY,Hg-C,YearSampled,NLCD,totalArea_sqMile,PWater,N_INDEX,PFOR,PWETL,PSHRB,PNG,PBAR,PTotBAR,U_INDEX,PURB,PMBAR,PAGT,PAGP,PAGC,S,H,Hprime,C,RNAT1,RFOR1,RWETL1,RSHRB1,RNG1,RBAR1,RTotBAR1,RHUM1,RURB1,RMBAR1,RAGT1,RAGP1,RAGC1,RNAT30,RFOR30,RWETL30,RSHRB30,RNG30,RBAR30,RTotBAR30,RHUM30,RURB30,RMBAR30,RAGT30,RAGP30,RAGC30,RNAT120,RFOR120,RWETL120,RSHRB120,RNG120,RBAR120,RTotBAR120,RHUM120,RURB120,RMBAR120,RAGT120,RAGP120,RAGC120,sqMileImp,wshdImpPCT,MunMajor,MunMinor,IndMajor,IndMinor,damcount,STRMLEN,STRMDENS,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshdPOP2000,POPDENS2000,wshdPOP2010,POPDENS2010,POPCHG2000_2010,RDLEN,RDLEN120,STXRD_CNT,RDDENS,pctRoadLengthInRiparian,STXRD
State ProbMon,2-JED008.07,2014,2-JED008.07,-80.1939,37.7974,1,947.6292,2,616,VA,TS,Y -TS,1,James,James,Bay,BayPhase2,Central Appalachian Ridges and Valleys,Mountain,Phase2,Phase4,2,2,Small,Phase2Small,5.102651692,1,1,1,1,2016,2018,2020,10.84,7.45,288.5,0.585,0.01,63,0.05,0.25,0.1,4.00E-03,1.57,1,12.6,0.97,23.5,8.6,0,0.36,0,0.36,-0.261,1.2967,0,2.857,2.857,1.537,26.042,24.545,163,16,10,45.455,28.65,14.545,13.635,38.185,3.77,75.905,84,76.72,0.2215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.97,2.52,0.11,18.9,0.01,0.01,0.05,0.22,7.13,0.01,2.06,2.00E-03,0.21,3.00E-03,1.2,0.01,3.23,0.1,25,1.3,NA,2014,2016,5.102651692,0,94.19983642,93.5387132,0,0.46346783,0.633860414,0.027262814,2.405943293,5.336695747,5.125408942,2.37868048,0.211286805,0.211286805,0,10,0.966422115,0.419711792,0.497311467,86.95652174,86.95652174,0,0,0,0,8.695652174,13.04347826,13.04347826,8.695652174,0,0,0,81.5503876,80.7751938,0,0.465116279,0.775193798,0,13.48837209,17.98449612,16.89922481,13.48837209,1.085271318,1.085271318,0,83.62255965,82.06796819,0,0.831525669,1.446131598,0.10845987,6.79681851,15.54591468,14.78669559,6.688358641,0.759219089,0.759219089,0,0.072069841,1.413576881,0,1,0,0,0,9585.681662,0.725315368,664,1019,790.2030804,65.14652959,355,0,44.54176712,16.18098617,6.469125248,44.54176712,2158.47,1059.38,84.97917975,41.70789654,105.7040322,7.998258414,42.71486513,3.232086065,-59.59012703,36314.73327,19537.04952,13,7.887830398,53.79923729,1.356189414
State ProbMon,3-HAZ035.32,2014,3-HAZ035.32,-78.1917,38.5546,1,947.6292,2,617,VA,TS,Y -TS,1,Rappahannock-York,Rappahannock,Bay,BayPhase2,Northern Piedmont,Piedmont,Phase2,Phase4,2,3,Medium,Phase2Medium,20.24352918,1,1,1,1,2016,2018,2020,10.75,6.9,40.5,0.175,0.03,36,0.01,7.00E-02,0.1,0.02,3.61,4,2.34,0.65,2.24,2.86,56.5,1.83,2.38,4.21,-0.506,0.26,16.19,29.524,45.714,0.731,37.619,64.909,174.5,18.5,11.5,26.365,24.1,26.365,13.185,49.095,3.9,85,67,73.8,0.3998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,0.81,0.11,12.7,7.00E-02,0.04,0.06,0.31,54.1,0.05,10.4,0.01,0.12,3.00E-03,1.23,0.01,12.33,0.11,11,1.3,NA,2014,2016,20.24352918,0.102968938,74.25433328,73.92998112,0.101252789,0.241977004,0.272867685,0,2.853955723,25.35095246,2.888278703,2.853955723,22.46267376,21.14295521,1.319718552,12,1.263176165,0.508339484,0.617037678,70,70,0,0,0,0,1.666666667,30,1.666666667,1.666666667,28.33333333,28.33333333,0,66.66666667,66.66666667,0,0,0,0,3.134418324,33.33333333,3.254972875,3.134418324,30.07836046,29.95780591,0.120554551,61.96200653,61.88780053,0,0.252300386,0.074205996,0,4.200059365,37.65212229,4.259424161,4.200059365,33.39269813,33.09587415,0.296823983,0.017659543,0.08721469,0,0,0,0,1,24840.45584,0.473776085,150,1131,392.4176942,226.628065,981,0,40.9454689,11.97328721,7.701413353,40.9454689,6631.42,1075.01,261.0796685,42.3232512,447.201896,8.529375019,186.0000287,3.547534151,-58.40804112,107766.4097,17778.66066,22,2.932742129,16.49740462,0.885652024
State ProbMon,3-RAP015.25,2014,3-RAP015.25,-77.7808,38.3714,1,140.3895,5,618,VA,TS,Spring Bugs Riffle Only,1,Rappahannock-York,Rappahannock,Bay,BayPhase2,Northern Piedmont,Piedmont,Phase2,Phase4,5,4,Large,Phase2Large,633.5900129,1,1,1,1,2016,2018,2020,9.64,7.425,79.5,0.675,0.03,54,0.01,0.76,0.1,0.02,8.43,8,3.3,1.33,4.26,5.08,89.7,0.72,6.28,7,NA,NA,NA,NA,NA,NA,NA,NA,160,13,9,29.09,12.7,38.18,5.45,48.18,4.15,94.55,62,69.19,0.5947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18,2.03,0.19,15.2,0.08,0.1,0.2,0.49,40.3,7.00E-02,9.3,0.01,0.2,0.01,0.3,0.02,5.1,0.2,24,1.3,NA,2014,2016,633.5900129,0.317116097,57.11726001,55.53135045,1.246197157,1.001531832,1.264350984,0.125431428,4.503794479,40.51402205,5.420480479,4.378363051,35.09354157,27.84111507,7.252426498,15,1.682767922,0.621394656,0.749538327,52.76,51.04,7.72,0.48,0.6,0.16,2.48,36.52,2.96,2.32,33.56,28.96,4.6,52.16329624,50.46381408,7.188065734,0.569768584,0.632920274,0.235766311,3.203895758,38.43411875,3.856463225,2.968129447,34.57765553,29.30659444,5.271061089,49.97205292,48.35179179,3.902884741,0.772477316,0.903008578,0.25236044,4.158926832,44.50948695,4.751672641,3.906566392,39.7578143,32.07554748,7.682266826,3.970367144,0.626651464,1,5,1,5,26,1050036.293,0.639875952,51,1231,225.3661663,205.8916178,1180,0,46.53776169,6.672185217,6.361872246,46.53776169,194105.01,1060.55,7641.933654,41.75395956,34101.08515,20.78067632,34571.84669,21.06755115,1.380488427,5085264.38,775518.015,1039,2.883778003,15.25029884,0.989489608
State ProbMon,4ABLG001.95,2014,4ABLG001.95,-80.176,37.1527,1,947.6292,2,619,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Blue Ridge Mountains,Mountain,Phase2,Phase4,2,2,Small,Phase2Small,3.124308402,1,1,1,1,2016,2018,2020,11.05,7.6,16,3.50E-02,0.01,5,0.04,0.03,0.02,4.00E-03,0.61,1,0.49,0.56,1.13,2.62,0,0.2,0,0.2,0.17,3.053,0,3.81,3.81,2.375,30.349,27.364,196.5,20.5,16,46.365,26.85,38.635,3.18,49.09,3.625,94.545,91,85.4,0.2563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581,0.436,0.03,12.5,0.01,0.01,0.05,0.12,5.55,0.02,0.52,2.00E-03,0.18,3.00E-03,0.92,1.00E-03,14.92,0.11,3,1.3,NA,2014,2016,3.124308402,0,97.67648694,97.42078933,0,0.200111173,0.25569761,0,1.167315175,2.12340189,2.12340189,1.167315175,0,0,0,8,0.880566636,0.42346304,0.520812619,100,100,0,0,0,0,0,0,0,0,0,0,0,99.10714286,99.10714286,0,0,0,0,0.892857143,0.892857143,0.892857143,0.892857143,0,0,0,98.64234196,98.64234196,0,0,0,0,1.35765804,1.35765804,1.35765804,1.35765804,0,0,0,0.010542907,0.337298499,0,0,0,0,0,8317.221251,1.027836792,831,1196,1021.664624,76.12399754,365,0.355126977,47.51517487,15.21986161,6.557947602,47.16004789,1075.63,1075.63,42.34766066,42.34766066,147.0770195,18.17568239,16.42244145,2.029474632,-88.83412139,12860.42551,4191.830339,4,1.976546539,32.59480283,0.480929854
State ProbMon,4ABNN002.17,2014,4ABNN002.17_2014,-78.6383,36.7999,1,947.6292,2,620,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,2,2,Small,Phase2Small,2.381708416,1,1,1,1,2016,2018,2020,10.37,7.265,88.5,0.24,5.50E-02,82,0.01,0.02,0.1,0.02,4.35,3,7.36,0.83,3.85,4.88,70.8,1.27,3.08,4.35,-0.771,0.18,9.524,66.667,76.19,-0.137,68.571,92.545,100,16.5,7.5,32.73,5.45,19.09,44.545,63.185,4.715,45.455,44,54.41,0.4106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45,2.92,0.17,27.2,0.01,0.01,0.25,0.54,91.3,0.04,33.1,2.00E-03,0.3,3.00E-03,0.96,0.01,9.71,0.25,28,1.3,NA,2014,2016,2.381708416,0.218754557,60.04083418,55.024063,1.545865539,1.545865539,4.710514802,0.087501823,4.243838413,36.86743474,4.987603908,4.15633659,31.87983083,27.75266151,4.127169316,13,1.832374767,0.714390232,0.792762518,64.70588235,52.94117647,35.29411765,0,11.76470588,0,0,0,0,0,0,0,0,80.35264484,73.55163728,14.10579345,0.251889169,3.526448363,1.259445844,2.01511335,6.801007557,0.755667506,0.755667506,6.04534005,5.289672544,0.755667506,68.39378238,61.54289004,8.232584917,0.921128382,5.699481865,0.287852619,2.187679908,22.91306851,1.899827288,1.899827288,21.01324122,17.90443293,3.10880829,0.01151936,0.483447572,0,0,0,0,0,5956.643318,0.965634571,106,159,130.4891992,10.7352489,53,0,11.08965778,2.957658283,1.617944558,11.08965778,1085.44,1085.44,42.73388134,42.73388134,61.32831926,9.94196599,102.0241949,16.53919572,66.35739586,21255.52681,2252.140688,4,1.442656932,10.59555337,0.67151914
State ProbMon,4ABST009.45,2014,4ABST009.45,-78.617,36.7319,1,315.8764,4,621,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,4,3,Medium,Phase2Medium,45.88225141,1,1,1,1,2016,2018,2020,8.53,7.555,105.5,0.47,0.04,78,8.00E-03,0.02,0.2,0.02,6.58,3,6.55,1.2,6.24,4.34,63.9,1.54,2.73,4.28,-1.301,8.85E-02,37.143,43.81,80.952,-0.508,53.75,88,125,15,8.5,23.635,17.7,18.635,22.73,48.18,4.845,70,57.5,62.26,0.3671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39,3.66,0.2,23.8,0.01,0.01,0.17,0.67,332,0.02,66,2.00E-03,0.34,3.00E-03,0.72,0.02,9.59,0.19,36,1.3,NA,2014,2016,45.88225141,0.311299961,62.13274557,56.95653162,4.692222045,5.265589614,4.671771683,0.325690957,5.083808615,27.77689412,5.439796405,4.758117658,22.33709771,19.20137548,3.135722239,15,2.010943554,0.742579866,0.8335101,44.16666667,43.33333333,50.55555556,0.555555556,0.277777778,0,0.833333333,3.888888889,0.833333333,0.833333333,3.055555556,2.222222222,0.833333333,50.6490135,48.63707165,39.79750779,1.129283489,1.103322949,0.02596054,1.298026999,7.736240914,1.311007269,1.272066459,6.425233645,5.633437175,0.791796469,60.80107607,56.95411747,21.33014497,2.761918996,2.929308026,0.134509042,2.382304588,15.29517262,2.343446421,2.247795546,12.9517262,11.63353759,1.318188612,0.213214141,0.464738273,0,0,0,0,0,111714.3361,0.940078218,99,194,146.5857587,16.56689421,95,0,20.67290878,3.165441194,1.707223866,20.67290878,12005.12,1073.23,472.6427749,42.25317242,1609.964333,13.54787984,1222.034976,10.28344708,-24.09552494,432580.334,50347.64829,90,1.672816327,11.6389129,0.805626235
State ProbMon,4ADAN199.71,2014,4ADAN199.71,-80.3995,36.7024,1,947.6292,2,622,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Blue Ridge Mountains,Mountain,Phase2,Phase4,2,3,Medium,Phase2Medium,11.27346075,1,1,1,1,2016,2018,2020,10.55,7.495,45,0.85,0.02,36,0.05,0.83,0.1,0.02,3.72,5,2.59,0.67,5.1,2.29,72.5,1.01,2.66,3.67,-9.50E-02,0.613,3.81,32.381,36.19,1.495,22.353,43.455,171,20,12,35,15.9,33.18,17.725,35,4.175,75.455,61.5,76.82,0.5284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,1.59,0.1,12.5,0.08,0.1,0.2,0.22,27.4,0.06,5.53,0.01,0.14,0.01,0.3,0.01,12.1,0.2,14,1.3,NA,2014,2016,11.27346075,0.166394478,54.7160509,53.83169507,0.141743444,0.973715835,0.807321357,0.043139309,6.64345361,44.03599051,7.583274274,6.600314301,36.45271624,34.47447077,1.978245463,15,1.511600464,0.558187756,0.728309668,71.875,67.1875,6.25,0,1.5625,0,4.6875,23.4375,4.6875,4.6875,18.75,18.75,0,76.16772824,75.47770701,1.114649682,0.265392781,0.477707006,0.053078556,5.095541401,21.33757962,5.626326964,5.042462845,15.71125265,15.71125265,0,68.10782654,67.4176325,0.664148978,0.586013804,0.546946217,0.013022529,6.875895299,30.09506446,8.100013023,6.86287277,21.99505144,21.60437557,0.390675869,0.075120821,0.666132561,0,0,0,0,2,27951.53645,0.957300377,796,1046,915.4579606,39.39550596,250,0,32.90381622,8.540879763,4.493811083,32.90381622,4853.69,1420.51,191.0902607,55.92562075,318.2371824,10.89917097,490.9364798,16.81387634,54.26747941,133432.4349,30597.80165,33,4.430715569,22.93130728,1.180614885
State ProbMon,4AFAL006.61,2014,4AFAL006.61,-79.3799,36.6512,1,541.5024,3,623,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,3,3,Medium,Phase2Medium,13.90730148,1,1,1,1,2016,2018,2020,10.135,7.51,109,0.455,1.50E-02,73,8.00E-03,0.2,0.1,0.01,3.75,3,8.16,1.49,6.8,7.28,38.7,1.75,1.1,2.85,-0.655,0.256,8.571,29.524,38.095,0.538,64.444,78.909,109.5,12.5,7.5,10.905,8.2,6.82,39.095,70.455,5.425,54.545,49.5,43.77,0.4405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26,2.94,0.19,26.9,0.06,0.05,0.12,0.45,154,0.08,75.8,2.00E-03,0.26,3.00E-03,0.46,0.02,8.87,0.24,30,1.3,NA,2014,2016,13.90730148,0.587118373,58.11472543,55.80622595,0.034977265,2.181082297,2.306001099,0.002498376,7.165342527,39.08209664,13.23139959,7.162844151,25.85069705,22.51786339,3.332833658,14,1.829045281,0.693067657,0.77257214,89.15662651,87.95180723,0,1.204819277,1.204819277,0,1.204819277,9.638554217,1.204819277,1.204819277,8.43373494,8.43373494,0,85.59356137,84.90945674,0,1.649899396,0.684104628,0,2.535211268,12.15291751,3.219315895,2.535211268,8.93360161,8.93360161,0,76.39512508,75.00229085,0.018326766,2.666544488,1.383670851,0.009163383,4.929900119,20.56263172,6.496838633,4.920736736,14.06579309,13.76340145,0.302391643,0.402260214,2.892145106,0,0,0,1,1,36245.42019,1.006259679,144,355,207.2103208,27.97872824,211,0,17.92007446,3.588391572,2.064460754,17.92007446,4460.74,1102.24,175.6197799,43.39529902,3039.19945,84.37545622,4011.252275,111.3619709,31.98384447,216888.6764,42073.64514,50,4.291166819,19.39872835,1.379484629
State ProbMon,4AMEE017.24,2014,4AMEE017.24,-79.9609,37.1256,1,541.5024,3,624,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,3,3,Medium,Phase2Medium,12.43215163,1,1,1,1,2016,2018,2020,10.85,7.6,75,0.35,0.04,40,0.01,0.23,0.2,0.02,2.59,8,3.58,1.02,4.14,3.6,62.8,2.43,4.11,6.54,-0.934,0.653,22.857,15.238,38.095,0.627,34.821,58.636,130.5,12,6.5,31.365,2.25,14.095,16.365,55,5.115,80.455,68,52.37,0.2721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.34,1.65,0.1,15.1,0.03,0.01,0.08,0.2,31.1,0.05,4.24,2.00E-03,0.13,3.00E-03,0.32,0.01,14.37,0.11,18,1.3,NA,2014,2016,12.43215163,0.055890901,86.05801476,84.23876593,0,0.519785379,1.791303376,0.02794545,3.526715851,13.36630896,4.415381176,3.4987704,8.950927789,8.749720545,0.201207243,12,1.011835441,0.407192536,0.468227981,64.55696203,64.55696203,0,0,0,0,7.594936709,35.44303797,13.92405063,7.594936709,21.51898734,21.51898734,0,62.84604177,60.56338028,0,0,2.23409422,0.048567266,11.99611462,37.15395823,13.84167071,11.94754735,23.31228752,23.31228752,0,64.85626633,62.61788433,0,0.090898762,2.113396205,0.124985797,10.32837178,34.99602318,13.47574139,10.20338598,21.52028179,21.2475855,0.272696285,0.055873239,0.449334898,0,0,0,0,0,30183.19854,0.937386649,353,1075,584.3986859,143.7974253,722,0,47.04416656,16.07748132,7.485356351,47.04416656,3192.47,1093.27,125.6878631,43.04214923,481.1042013,14.9414468,432.2168056,13.42317192,-10.16149839,102669.2529,66265.9246,68,8.381859812,64.54310586,2.252909012
State ProbMon,4ASRE063.69,2014,4ASRE063.69_2014,-80.1617,36.8436,1,541.5024,3,625,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,3,4,Large,Phase2Large,95.95035328,1,1,1,1,2016,2018,2020,10.91,6.865,58.5,0.225,0.02,48,0.04,0.21,0.1,0.01,4.91,7,2.97,0.76,2.86,3.5,83.3,1.03,5.14,6.17,-0.285,0.20875,6.667,35.238,41.905,1.081,25.2,56.909,172,20.5,13,26.815,15.5,35.455,11.365,40.455,4.19,82.275,59,75.83,0.4815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31,1.78,0.1,10.1,0.08,0.1,0.3,0.22,22.6,0.06,5.89,0.01,0.08,0.01,0.3,0.1,5.88,0.2,18,1.3,NA,2014,2016,95.95035328,0.045264927,84.42451983,82.30286219,0.014484776,1.887728497,2.102465309,0.01846809,4.08651757,13.62872621,4.275906023,4.06804948,9.352820186,9.345215678,0.007604508,15,1.229622235,0.454061832,0.585316078,83.40707965,82.74336283,0.442477876,0.221238938,0.663716814,0,3.318584071,15.7079646,3.539823009,3.318584071,12.16814159,12.16814159,0,81.44716692,79.86217458,0.145482389,0.78101072,1.569678407,0,4.647779479,17.54211332,4.82388974,4.647779479,12.71822358,12.71822358,0,78.78468368,76.76285609,0.059193489,1.511283759,2.01072882,0,6.124676286,19.60414354,6.481687014,6.124676286,13.12245653,13.12245653,0,0.214882103,0.223927402,0,0,1,0,2,193640.6315,0.779201381,310,1083,549.4022142,170.0566531,773,0,67.48861694,12.97339481,7.846042575,67.48861694,37613.99,1176.31,1480.866548,46.31144233,2704.646507,10.88337855,2258.607928,9.08853893,-16.49156656,801527.3086,217894.6096,224,4.478766846,27.18492648,1.156782016
State ProbMon,4AXOH000.06,2014,4AXOH000.06,-79.7426,37.3653,1,947.6292,2,626,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Blue Ridge Mountains,Mountain,Phase2,Phase4,2,1,Small,Phase2Small,0.670115436,1,1,1,1,2016,2018,2020,10.815,7.52,36,0.2,0.1,31,0.01,0.03,0.1,0.04,1.38,5,3.2,0.42,1.4,4.98,39.4,3.73,2.43,6.16,-1.432,6.873,1,32,33,1.03,30.606,58.364,154,18.5,12.5,41.36,15.45,17.275,3.635,50.455,4.065,86.82,88,72.54,0.1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.806,0.03,7.33,0.02,0.01,0.05,0.05,5,3.00E-03,0.3,2.00E-03,0.09,3.00E-03,0.76,1.00E-03,6.45,0.1,8,1.6,NA,2014,2016,0.670115436,0,98.64864865,96.25779626,0,0,2.390852391,0,1.247401247,1.351351351,1.351351351,1.247401247,0,0,0,5,0.381026811,0.236745269,0.161997917,100,100,0,0,0,0,0,0,0,0,0,0,0,100,94.14414414,0,0,5.855855856,0,0,0,0,0,0,0,0,97.93510324,93.90363815,0,0,4.031465093,0,1.671583088,2.064896755,2.064896755,1.671583088,0,0,0,0.000364867,0.054573805,0,0,0,0,0,3258.41935,1.877401478,377,705,537.771897,79.95255128,328,0.794047415,40.22153473,17.57822445,7.026533704,39.42748731,1093.94,1093.94,43.06852719,43.06852719,55.83656865,32.17132151,43.60985894,25.12666568,-21.89731569,1866.458023,1651.142694,2,1.802358461,88.4639608,0.613794538
State ProbMon,4AXOL000.94,2014,4AXOL000.94_2014,-79.6358,37.3432,1,3790.5166,1,627,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,1,1,Small,Phase2Small,0.098093183,1,1,1,1,2016,2018,2020,10.05,7.25,52,0.6,0.05,50,0.02,0.48,0.2,0.02,10.6,10,3.87,1.61,3.5,2.38,83.6,0.86,4.4,5.27,-2.05,2.23,45.714,15.238,60.952,0.12,27.5,71.273,115.5,18.5,10,29.095,8.2,10.455,23.635,50.455,4.52,57.27,62,61.22,0.2982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04,1.34,0.11,19.5,0.01,0.03,0.05,0.2,78.6,0.02,7.63,0.01,0.11,3.00E-03,0.28,0.02,13.5,0.1,16,1.3,NA,2014,2016,0.098093183,0,37.58865248,37.58865248,0,0,0,0,8.865248227,62.41134752,14.18439716,8.865248227,48.22695035,48.22695035,0,5,1.314299382,0.81662012,0.672778029,100,100,0,0,0,0,0,0,0,0,0,0,0,95.65217391,95.65217391,0,0,0,0,0,4.347826087,0,0,4.347826087,4.347826087,0,70.14925373,70.14925373,0,0,0,0,0,29.85074627,0,0,29.85074627,29.85074627,0,0.002130126,2.173758865,0,0,0,0,0,315.6728551,1.24250519,278,320,304.9776358,8.270825202,42,0.502218962,16.19634247,6.376004462,3.331105881,15.69412351,2151.2,1074.88,84.69295912,42.31813309,8.159545786,32.11640728,9.364666024,36.8598248,14.76945248,2892.480996,214.2549762,0,1.773262215,7.407307999,0
State ProbMon,4AXVV000.54,2014,4AXVV000.54,-78.8444,36.837,1,3790.5166,1,628,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,1,1,Small,Phase2Small,0.170799247,1,1,1,1,2016,2018,2020,9.16,7.03,67.5,1.015,7.00E-02,83,0.01,0.63,0.1,0.04,5.82,4,5.82,1.91,5.02,2.58,53.8,1.4,1.63,3.04,-1.115,1.073,5.714,48.571,54.286,0.581,66.316,72,135,16,8.5,22.275,15,8.64,29.545,51.82,4.585,50.91,48,58.53,0.3436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,3.14,0.1,33.5,0.01,0.01,1.28,0.32,74.6,3.00E-03,13.27,2.00E-03,0.51,3.00E-03,0.76,1.00E-03,9.36,0.15,31,1.3,NA,2014,2016,0.170799247,0,42.76985743,42.76985743,0,0,0,0,9.16496945,57.23014257,10.18329939,9.16496945,47.04684318,47.04684318,0,6,1.4028337,0.782936395,0.694339247,100,100,0,0,0,0,0,0,0,0,0,0,0,98.55072464,98.55072464,0,0,0,0,1.449275362,1.449275362,1.449275362,1.449275362,0,0,0,65.91639871,65.91639871,0,0,0,0,6.109324759,34.08360129,7.395498392,6.109324759,26.68810289,26.68810289,0,0.001289195,0.755600815,0,0,0,0,0,974.0846223,2.201965634,142,171,155.9483395,4.59376607,29,0,8.752559662,3.022121909,1.730846956,8.752559662,1092.17,1092.17,42.99884212,42.99884212,4.127521866,9.330463789,1.755200286,3.967715554,-57.47568777,2148.796151,843.4901918,0,3.023636465,39.25408148,0
State ProbMon,5AALN001.50,2014,5AALN001.50,-77.8339,36.7074,1,541.5024,3,629,VA,TS,Y -TS,1,Roanoke,Roanoke,NonBay,NonBayPhase2,Piedmont,Piedmont,Phase2,Phase4,3,3,Medium,Phase2Medium,11.75812142,1,1,1,1,2016,2018,2020,9.615,6.925,59.5,0.28,2.50E-02,141,0.02,0.1,0.2,0.02,6.2,4,5.2,1.62,4.12,2.47,69.6,1.06,2.43,3.5,-1.726,0.367,21.905,62.857,84.762,-0.376,80,92,135.5,21,11,37.275,12.25,24.09,35.455,54.09,4.435,53.635,57,67.36,0.8015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,1.53,0.62,22.6,0.11,0.1,0.29,0.48,354,0.13,44,0.01,0.47,0.01,0.62,0.02,23.4,0.22,15,1.5,NA,2014,2016,11.75812142,0.112306419,63.89939709,57.51566379,2.157465421,21.29979903,6.38077787,0.002955432,4.855774914,12.53103204,5.627142688,4.852819482,6.903889349,3.830239981,3.073649368,13,1.790147082,0.697926872,0.764304057,73.52941176,73.52941176,22.05882353,1.470588235,0,0,1.470588235,2.941176471,1.470588235,1.470588235,1.470588235,0,1.470588235,73.434238,72.12943633,18.26722338,5.636743215,1.30480167,0,1.878914405,2.60960334,1.983298539,1.878914405,0.626304802,0,0.626304802,71.74981568,67.41214058,9.86728926,13.89776358,4.337675104,0,3.428360777,4.47284345,3.7109855,3.428360777,0.76185795,0.110592283,0.651265667,0.05473694,0.465539662,0,0,0,0,0,27860.07278,0.914837814,54,116,87.92532927,12.19589448,62,0,11.13820744,2.989964233,1.540756559,11.13820744,3359.54,1122.41,132.2654258,44.18939394,225.2862831,7.397698218,184.50756,6.058652258,-18.10084598,105232.5907,12593.27933,21,1.716032458,11.96709046,0.753766875
